card_id,note_id,deck_id,deck_name,front,back,tags,acronym,examples,port,protocol,type,queue,due,interval,factor,reps,lapses,created_at
"1773536533011","I:cYX6$aa.","1773512697128","03_Security_Architecture","63. Eva wants to deploy a network security device that will provide firewall services as well as IPS and email filtering. Which device should she deploy?
A: A UTM
B: An FWSM
C: A WAF
D: An ELB",">> CORRECT: A | Ein Unified Threat Management (UTM (Unified Threat Management)) bietet Firewall, IPS (Intrusion Prevention System) und Inhaltsfilterung in einem. 
 Warum die anderen nicht: 
 B (FWSM) ist ein reines Firewall-Modul. 
 C (WAF (Web Application Firewall)) schützt nur Web-Apps. 
 D (ELB) dient nur der Lastverteilung. 

 Merkhilfe: UTM = Unified Threat Management. Stell dir ein Schweizer Taschenmesser vor: Firewall, IPS, E-Mail-Filter – alles in einem Gerät. Eva braucht nicht drei Geräte, sondern eins, das alles kann.","Enterprise Security Security Monitoring","","","","","0","0","1661884","0","2500","0","0","1775943265308"
"1773536533012","c9,[jF9,.0","1773512697128","03_Security_Architecture","70. Olivia wants to deploy a new firewall. What type of firewall should she select if the ability to operate at layer 7 is important to her?
A: A WAF
B: An NGFW
C: A stateful firewall
D: A packet filter",">> CORRECT: B | Eine Next-Generation Firewall (NGFW (Next-Generation Firewall)) arbeitet auf Schicht 7 für Deep Packet Inspection. 
 Warum die anderen nicht: 
 A (WAF (Web Application Firewall)) ist nur für Webanwendungen. 
 C (Stateful) arbeitet primär auf Layer 3/4. 
 D (Packet filter) ist einfache Schicht-3-Filterung. 

 Merkhilfe: NGFW = Next-Gen sieht die App (L7).","Enterprise Security","","","","","0","0","1661885","0","2500","0","0","1775943265308"
"1773536533013","or3M|$`R(`","1773512697128","03_Security_Architecture","72. What failure mode is typically preferred for in-line network taps?
A: Fail-open
B: Fail over
C: Fail-closed
D: Fail-reset",">> CORRECT: A | In-line Taps sollten 'Fail-open' sein, damit der Verkehr bei Ausfall weiterfließt (Verfügbarkeit). 
 Warum die anderen nicht: 
 C (Fail-closed) würde das Netzwerk trennen. 
 B (Fail over) ist ein Umschaltmechanismus. 
 D (Fail-reset) ist ein Neustart. 

 Merkhilfe: Stell dir einen Tap wie eine Wasserleitung vor: Wenn das Messgerät kaputt geht, soll das Wasser trotzdem weiterfließen (open), nicht gestoppt werden (closed). Netzwerk-Verfügbarkeit geht vor.","Architecture Models","","","","","0","0","1661886","0","2500","0","0","1775943265308"
"1773536533014","g24EC`;d8#","1773512697128","03_Security_Architecture","73. What key network technology is the core of an SASE implementation?
A: TLS
B: VLANs
C: IPSec
D: SD-WAN",">> CORRECT: D | SD-WAN (Software-Defined Wide Area Network) ist das Herzstück von SASE (Secure Access Service Edge) zur Cloud-Anbindung. 
 Warum die anderen nicht: 
 A, B und C sind Sicherheitsprotokolle oder Segmentierungstechniken, aber nicht das strukturelle Fundament von SASE. 

 Merkhilfe: SASE ist wie ein Amazon-Paket: SD-WAN ist der Lieferwagen (das Transportnetz), und Security-Funktionen sind die Verpackung drumherum. Ohne Lieferwagen kommt nichts an.","Architecture Models Cryptographic Solutions","","","","","0","0","1661887","0","2500","0","0","1775943265308"
"1773536533015","iW3T^{f_Z?","1773512697128","03_Security_Architecture","74. Mikayla wants to prevent unauthorized users from plugging network devices into her wired network. What control would be most effective for this if she needs Ethernet jacks to be available in publicly accessible spaces for her staff to plug devices in as they move around the facility, but also wants to ensure those devices are secure?
A: NAC
B: Port security
C: IPS
D: Jump servers",">> CORRECT: A | Network Access Control (NAC (Network Access Control)) erlaubt dynamische Prüfung und Authentifizierung. 
 Warum die anderen nicht: 
 B (Port security) ist zu starr (statische MACs). 
 C (IPS (Intrusion Prevention System)) erkennt Angriffe, regelt aber keinen Zugang. 
 D (Jump server) schützt den Zugriff auf Server, nicht den Netzwerkanschluss. 

 Merkhilfe: NAC = Netzwerk-Ausweiskontrolle. Stell dir einen Clubeingang vor: Jeder muss seinen Ausweis zeigen (Authentifizierung), bevor er reingelassen wird. Port Security wäre wie eine feste Gästeliste – zu unflexibel für wechselnde Besucher.","Enterprise Security","","","","","0","0","1661888","0","2500","0","0","1775943265308"
"1773536533016","zV>w/(iJb6","1773512697128","03_Security_Architecture","81. Pete's organization has had a system fail and Pete wants to recover from backup. Which of the following backup methods will typically result in the fastest restoration timeframe?
A: Snapshots
B: Replication
C: Journaling
D: Tape backup",">> CORRECT: B | Replikation bietet eine Live-Kopie und somit die schnellste Wiederherstellung. 
 Warum die anderen nicht: 
 A (Snapshots) brauchen oft die Basisdaten. 
 C (Journaling) muss Logs zeitaufwendig nachspielen. 
 D (Tape) ist mechanisch langsam. 

 Merkhilfe: Replication ist wie ein Zwilling, der alles in Echtzeit mitmacht. Backup ist wie ein Tagebuch von gestern – du musst erst blättern. Wenn du SOFORT wieder stehen willst, brauchst du den Zwilling.","Resilience and Recovery","","","","","0","0","1661889","0","2500","0","0","1775943265308"
"1773536533017","z/(iNqUKZu","1773512697128","03_Security_Architecture","83. Theresa's organization operates in multiple countries. She knows that there are different laws that apply to her organization's use of data in each country they operate in. What concept describes this?
A: Obfuscation
B: Legal hold
C: Data sovereignty
D: Geographic restrictions",">> CORRECT: C | Data Sovereignty bedeutet, dass Daten den Gesetzen des Speicherortes unterliegen. 
 Warum die anderen nicht: 
 A (Obfuscation) ist Unkenntlichmachung. 
 B (Legal hold) ist Beweissicherung. 
 D (Geographic restrictions) sind meist technische Zugriffssperren. 

 Merkhilfe: Data Sovereignty – 'Sovereign' wie der König. Wo deine Daten liegen, gelten die Gesetze dieses Landes. Daten in Deutschland? Deutsches Recht. In den USA? US-Recht. Der König des Landes bestimmt.","Data Protection","","","","","0","0","1661890","0","2500","0","0","1775943265308"
"1773536533018","Ajo~OIso.?","1773512697128","03_Security_Architecture","84. Hrant is deploying a network tap that supports an IPS for monitoring. If he wants to ensure that his organization's security remains the same even if the tap and IPS fails, and prefers downtime to a lack of monitoring, what type of failure mode and monitoring deployment should he select?
A: In-line, fail-closed
B: In-line, fail-open
C: Tap, fail-closed
D: Tap, fail-open",">> CORRECT: A | In-line mit Fail-closed garantiert, dass kein unüberwachter Datenverkehr fließt. 
 Warum die anderen nicht: 
 B (Fail-open) lässt Verkehr ohne IPS (Intrusion Prevention System) durch (Sicherheitsverlust). 
 C/D (Tap) ist oft passiv und kann den Verkehr bei Ausfall meist nicht aktiv stoppen. 

 Merkhilfe: Hrant will lieber KEIN Netz als ein UNSICHERES Netz. Fail-closed ist wie ein Burgtor, das bei Alarm zufällt – keiner kommt rein oder raus. Besser Stillstand als blinder Fleck.","Security Monitoring Architecture Models","","","","","0","0","1661891","0","2500","0","0","1775943265308"
"1773536533019","v13=y]Z^AA","1773512697128","03_Security_Architecture","88. Alaina is planning how to staff her warm site in the case of a natural disaster that disables her primary site. What concern is most likely to impact her capacity planning for staff in this scenario?
A: Whether staff will be able to reach the site
B: Whether staff will be impacted by the disaster
C: Whether the site will be impacted by the disaster
D: Whether generator fuel will be available",">> CORRECT: B | Wenn Mitarbeiter selbst vom Desaster betroffen sind, können sie nicht arbeiten. 
 Warum die anderen nicht: 
 A ist ein Logistikproblem, B ist das fundamentale Kapazitätsproblem. 
 C betrifft die Infrastrukturplanung. 
 D ist ein Versorgungsthema. 

 Merkhilfe: Stell dir ein Erdbeben vor: Alaina hat eine Warm Site bereit, aber ihre Leute sind selbst unter Trümmern oder evakuiert. Ohne Menschen hilft die beste Technik nichts – zuerst prüfen, ob das Team überhaupt einsatzfähig ist.","Resilience and Recovery","","","","","0","0","1661892","0","2500","0","0","1775943265308"
"1773536533020","D%1uK~3`Jp","1773512697128","03_Security_Architecture","89. Which of the following is not a common type of incident response exercise?
A: Drills
B: Simulations
C: Tabletop
D: Walk-throughs",">> CORRECT: A | Drills sind seltener in der IT-IR als die diskursiven/simulativen Methoden B, C und D. 
 Warum die anderen nicht: 
 Tabletop, Walk-throughs und Simulationen sind die Standard-Trainings für IT-Teams. 

 Merkhilfe: IT trainiert Köpfe (Tabletop), keine Beine (Drill).","Incident Response","","","","","0","0","1661893","0","2500","0","0","1775943265308"
"1773536533021","jt8akVSUk~","1773512697128","03_Security_Architecture","91. Yuri wants to use an off-site backup location. What challenge can off-site backup locations create for organizations?
A: It is difficult to validate the integrity of the backups.
B: Retrieving the backups may slow down recovery.
C: The backups cannot be easily updated.
D: Off-site backups may be impacted by the same disaster.",">> CORRECT: B | Die Entfernung verzögert den Datentransport zurück ins Zentrum (RTO (Recovery Time Objective)). 
 Warum die anderen nicht: 
 A (Integrität) kann man remote prüfen. 
 C (Updates) gehen über Netzwerkleitungen. 
 D ist durch Standortwahl vermeidbar. 

 Merkhilfe: Weit weg = Sicher, aber langsam zurück.","Resilience and Recovery","","","","","0","0","1661894","0","2500","0","0","1775943265308"
"1773536533022","d/~.U{#Aig","1773512697128","03_Security_Architecture","92. Which of the following is a common part of technology capacity planning for resilience?
A: Cross-training staff
B: Using load balancers
C: Using multiple geographically diverse datacenters
D: Deploying uninterruptible power supplies",">> CORRECT: B | Load Balancer verteilen die Last und halten Systeme bei Serverausfällen kapazitätsstabil. 
 Warum die anderen nicht: 
 A betrifft Personal. 
 C und D betreffen Redundanz/Strom, nicht direkt die Kapazitätsverteilung. 

 Merkhilfe: Load Balancer ist wie ein Kellner, der Gäste gleichmäßig auf freie Tische verteilt. Fällt ein Tisch (Server) weg, setzt er neue Gäste einfach an die verbleibenden – die Kapazität bleibt stabil.","Architecture Models Security Awareness","","","","","0","0","1661895","0","2500","0","0","1775943265308"
"1773536533023","exvH/z*GnK","1773512697128","03_Security_Architecture","94. What is the biggest downside of using journaling as part of a backup restoration process?
A: Larger volumes of data may be lost.
B: The time it takes to restore from a journal.
C: Journals cannot be encrypted for security.
D: Journaling does not support live databases.",">> CORRECT: B | Das serielle Nachspielen von Log-Einträgen dauert sehr lange. 
 Warum die anderen nicht: 
 A ist falsch (Journaling ist sehr präzise). 
 C und D sind technisch möglich bzw. unterstützt. 

 Merkhilfe: Journaling ist wie ein Tagebuch-Replay: Du musst jeden einzelnen Eintrag seit dem letzten Backup nochmal durchspielen. Bei 10.000 Einträgen dauert das ewig – das ist der Nachteil.","Resilience and Recovery Cryptographic Solutions","","","","","0","0","1661896","0","2500","0","0","1775943265308"
"1773536533024","A81n@JnD=C","1773512697128","03_Security_Architecture","97. Which of the following is not a commonly used business data classification?
A: Sensitive
B: Confidential
C: Top Secret
D: Public",">> CORRECT: C | Top Secret ist militärisch/staatlich, nicht im Business üblich. 
 Warum die anderen nicht: 
 A, B und D sind Standard-Kategorien für Firmen-Daten. 

 Merkhilfe: Top Secret gehört zu James Bond und der Regierung, nicht in die Firma. Business-Klassifikationen heißen Sensitive, Confidential, Public – ohne Geheimagenten.","Data Protection","","","","","0","0","1661897","0","2500","0","0","1775943265308"
"1773536533025","J-P9$jwEHU","1773512697128","03_Security_Architecture","99. What layer is Layer 7 in the OSI model?
A: The physical layer
B: The application layer
C: The transport layer
D: The session layer",">> CORRECT: B | Layer 7 ist die Anwendungsebene (Application). 
 Warum die anderen nicht: 
 A (Physical) ist L1. 
 C (Transport) ist L4. 
 D (Session) ist L5. 

 Merkhilfe: Merke: 'Alle Politiker Sind Taube Nuss-Diebe, Punkt!' – Application, Presentation, Session, Transport, Network, Data Link, Physical. Application steht ganz oben bei Layer 7.","Security Principles","","","","","0","0","1661898","0","2500","0","0","1775943265308"
"1773536533026","rMSb/7rl(O","1773512697128","03_Security_Architecture","101. What term best describes a set of loosely coupled, fine-grained services that communicate via lightweight protocols, allowing organizations to easily build new services without additional dependencies or infrastructure?
A: Containerization
B: IoT
C: Software-defined infrastructure
D: Microservices",">> CORRECT: D | Microservices sind kleine, lose gekoppelte Dienste. 
 Warum die anderen nicht: 
 A (Container) ist die Verpackungstechnik. 
 B (IoT (Internet of Things)) sind Hardware-Geräte. 
 C ist die Basis-Infrastruktur. 

 Merkhilfe: Microservices sind wie eine Band: Jeder Musiker (Service) spielt sein eigenes Instrument und kann ausgetauscht werden, ohne dass die Band aufhört. Container wäre nur der Instrumentenkoffer.","Architecture Models","","","","","0","0","1661899","0","2500","0","0","1775943265308"
"1773536533027","vjP=_FW1zH","1773512697128","03_Security_Architecture","102. What type of backup is done to update a full backup with changes made after the full backup occurred?
A: Incremental
B: Partial
C: Daily
D: Snapshots",">> CORRECT: A | Inkrementell sichert alles seit dem letzten Backup. 
 Warum die anderen nicht: 
 B, C und D sind keine Standard-Backup-Methoden zur Ergänzung eines Full-Backups in diesem Sinne. 

 Merkhilfe: Incremental = 'Was ist NEU seit letztem Mal?' Denk an eine Fotogalerie: Das Full-Backup ist das Albumfoto, Incremental sind nur die neuen Fotos seitdem. Spart Platz und Zeit.","Resilience and Recovery","","","","","0","0","1661900","0","2500","0","0","1775943265308"
"1773536533028","GS4#2L,0bF","1773512697128","03_Security_Architecture","104. Zhuri wants to ensure that her organization's datacenter remains online during an extended power outage. What power resilience option is best suited to extended outages?
A: Generators
B: Solar
C: UPS
D: PDUs",">> CORRECT: A | Generatoren laufen tagelang mit Treibstoff. 
 Warum die anderen nicht: 
 B (Solar) ist wetterabhängig. 
 C (UPS (Uninterruptible Power Supply)) hält nur Minuten/Stunden. 
 D (PDU (Power Distribution Unit)) verteilt nur Strom. 

 Merkhilfe: Generator ist wie ein Marathon-Läufer mit einem Rucksack voller Energieriegel (Diesel). UPS ist der Sprinter – schnell da, aber nach 100 Metern platt. Bei langem Stromausfall brauchst du den Marathon-Läufer.","Resilience and Recovery","","","","","0","0","1661901","0","2500","0","0","1775943265308"
"1773536533029","msTFhw%28c","1773512697128","03_Security_Architecture","105. Cesar wants to ensure that his organization's SCADA and ICS devices remain secure. What is the most effective way to ensure that network attacks cannot impact his operation's critical infrastructure?
A: Separate VLANs
B: TLS
C: Physical isolation
D: SDN",">> CORRECT: C | Physical isolation (Air Gap) ist der ultimative Schutz gegen Netzangriffe. 
 Warum die anderen nicht: 
 A (VLAN (Virtual Local Area Network)) ist nur logisch getrennt. 
 B (TLS (Transport Layer Security)) verschlüsselt nur. 
 D (SDN (Software-Defined Networking)) ist Software-Management. 

 Merkhilfe: Air Gap = Burggraben ohne Zugbrücke. Wenn kein Kabel, kein WLAN, GAR NICHTS die SCADA (Supervisory Control and Data Acquisition)-Anlage mit dem Internet verbindet, kann sich auch kein Hacker reinschleichen. Totale physische Trennung.","Architecture Models Security Principles","","","","","0","0","1661902","0","2500","0","0","1775943265308"
"1773536533030","za7|9fPWVd","1773512697128","03_Security_Architecture","109. Malia wants to protect data in use. Which technique is not a good solution to ensuring that data in use is protected?
A: Encryption
B: Control access to the data
C: Hashing data
D: Limiting where data is processed",">> CORRECT: C | Hashing prüft nur Integrität, schützt aber nicht das aktive Datum vor Zugriff. 
 Warum die anderen nicht: 
 A, B und D sind reale Schutzmaßnahmen für 'Data in Use'. 

 Merkhilfe: Hashing ist wie ein Fingerabdruck: Er beweist, dass DU es bist (Integrität), aber er schützt dich nicht vor Regen (Zugriff). Für Schutz von 'Data in Use' brauchst du einen Regenschirm (Encryption/Access Control).","Cryptographic Solutions Data Protection","","","","","0","0","1661903","0","2500","0","0","1775943265308"
"1773536533031","qj+zT&GP^}","1773512697128","03_Security_Architecture","110. Lisa wants to ensure that her organization's datacenter can properly handle short power disruptions and temporary undervoltage events. What power resilience solution is best suited to her needs?
A: Generators
B: UPS systems
C: PDUs
D: Solar power",">> CORRECT: B | UPS (Uninterruptible Power Supply) (USV) glättet Schwankungen und überbrückt kurze Ausfälle. 
 Warum die anderen nicht: 
 A (Generatoren) brauchen Anlaufzeit. 
 C und D lösen das Problem der Spannungsspitzen/Brownouts nicht. 

 Merkhilfe: UPS ist wie ein Stoßdämpfer im Auto: Kleine Schlaglöcher (Spannungsschwankungen) werden sofort abgefedert. Aber für eine Bergstraße (langer Stromausfall) brauchst du einen anderen Motor (Generator).","Resilience and Recovery","","","","","0","0","1661904","0","2500","0","0","1775943265308"
"1773536533032","srISdE1u@f","1773512697128","03_Security_Architecture","111. Valentine has containerized her applications. What will not be part of the container?
A: The operating system
B: The application
C: Needed libraries
D: Configuration files",">> CORRECT: A | Container teilen sich den Kernel des Hosts und enthalten kein volles OS. 
 Warum die anderen nicht: 
 B, C und D müssen im Container sein, damit er läuft. 

 Merkhilfe: Container = WG-Zimmer. Du hast dein eigenes Zimmer (App, Libs, Config), aber Küche und Bad (OS-Kernel) teilen sich alle. Deshalb ist das Betriebssystem NICHT im Container.","Architecture Models","","","","","0","0","1661905","0","2500","0","0","1775943265308"
"1773536533033",")|6MHXWHn","1773512697128","03_Security_Architecture","112. Jaime wants to manage connectivity, including both MPLS and broadband Internet services, for her organization. What technology should she select to enable her to manage multiple connection types using a software-based control system?
A: SASE
B: SDN
C: SD-WAN
D: VSAN",">> CORRECT: C | SD-WAN (Software-Defined Wide Area Network) managed verschiedene WAN-Leitungen per Software. 
 Warum die anderen nicht: 
 A (SASE (Secure Access Service Edge)) ist das Gesamtpaket inkl. Security. 
 B (SDN (Software-Defined Networking)) ist für lokale Netze. 
 D (VSAN) ist Speicher. 

 Merkhilfe: SD-WAN ist wie ein intelligentes Navi für deine Leitungen: MPLS (Multiprotocol Label Switching)-Autobahn verstopft? Nimm die Broadband-Landstraße! Die Software entscheidet in Echtzeit, welcher Weg der beste ist.","Enterprise Security Security Principles","","","","","0","0","1661906","0","2500","0","0","1775943265308"
"1773536533034","w&IYwi~n_Q","1773512697128","03_Security_Architecture","114. Contracts, NDAs, and SOWs are all examples of what type of data?
A: Legal information
B: Trade secrets
C: Regulated
D: Financial",">> CORRECT: A | Diese Dokumente sind juristische Unterlagen. 
 Warum die anderen nicht: 
 B (Secrets) sind Know-how. 
 C (Regulated) sind PII/PCI. 
 D (Financial) sind Bilanzen. 

 Merkhilfe: NDAs, Verträge, SOWs – das sind alles Papiere, die ein Anwalt aufsetzen würde. Wenn es eine Unterschrift braucht und vor Gericht landen könnte, ist es 'Legal Information'.","Security Compliance","","","","","0","0","1661907","0","2500","0","0","1775943265308"
"1773536533035","c5ab2Kk;!m","1773512697128","03_Security_Architecture","115. Jackson has deployed a next-generation firewall. Which of the following features is most likely to help him prevent new attacks without having to create individual rules to stop them?
A: Threat feeds
B: Application awareness
C: Deep packet inspection
D: High throughput",">> CORRECT: A | Threat Feeds updaten Bedrohungen automatisch ohne manuelle Regeln. 
 Warum die anderen nicht: 
 B und C sind Funktionen, brauchen aber oft Regeln. 
 D ist reine Performance. 

 Merkhilfe: Threat Feeds sind wie ein Abo für Verbrecherfotos: Die Polizei (Feed) schickt der Firewall täglich neue Fahndungsbilder, ohne dass Jackson selbst Steckbriefe malen muss. Automatisch aktuell.","Architecture Models Security Awareness","","","","","0","0","1661908","0","2500","0","0","1775943265308"
"1773536533036","Q8GQU,M-yt","1773512697128","03_Security_Architecture","117. What technologies are most frequently used to help enforce geographic restrictions?
A: Wi-Fi and Bluetooth
B: GPS and Wi-Fi
C: GPS and encryption
D: DNS and GPS",">> CORRECT: B | GPS (Outdoor) und Wi-Fi (Indoor) sind die Standard-Methoden für Geofencing. 
 Warum die anderen nicht: 
 Bluetooth ist zu ungenau/nah. 
 Encryption und DNS lokalisieren nicht präzise. 

 Merkhilfe: GPS + Wi-Fi = Wo bin ich?","Enterprise Security","","","","","0","0","1661909","0","2500","0","0","1775943265308"
"1773536533037","PzSX-|@l$N","1773512697128","03_Security_Architecture","118. In the cloud responsibility matrix, what three areas is the provider always responsible for in an IaaS environment?
A: Data, devices, and accounts
B: Identities, applications, and network controls
C: Operating systems, applications, and physical hosts
D: Datacenters, networks, and physical hosts",">> CORRECT: D | Der IaaS (Infrastructure as a Service)-Provider stellt die physische Schicht. 
 Warum die anderen nicht: 
 A, B und C liegen (teilweise) in der Verantwortung des Kunden (Data/OS/Apps). 

 Merkhilfe: Denk an IaaS wie ein gemietetes Grundstück: Der Vermieter (Provider) kümmert sich um den Boden (Datacenter), die Straße (Netzwerk) und den Zaun (Physical Hosts). Alles was DU drauf baust, ist DEINE Sache.","Architecture Models","","","","","0","0","1661910","0","2500","0","0","1775943265308"
"1773536533038","I<s|JxeuBs","1773512697128","03_Security_Architecture","119. Kirk's organization contracts with a cloud service provider. Kirk is concerned about third-party vendors that his cloud service provider uses. How can Kirk best address these concerns?
A: Through direct contracts with the third-party vendors
B: By requiring regular audits of third-party vendors
C: Through the contract with his cloud service provider
D: By performing vulnerability scans of the third-party vendors",">> CORRECT: C | Man kann nur mit seinem Vertragspartner Regelungen für dessen Subunternehmer treffen. 
 Warum die anderen nicht: 
 A ist rechtlich nicht möglich. 
 B und D darf man oft nicht direkt bei Dritten machen. 

 Merkhilfe: Vertrag mit dem Partner bindet Helfer.","Risk Management Architecture Models","","","","","0","0","1661911","0","2500","0","0","1775943265308"
"1773618881052","FQ)sSHr=RZ","1773512697128","03_Security_Architecture","121. Which of the following best describes replication as a resilience strategy?
A: It makes a complete backup copy of live data that can be restored from media if needed, then journaled changes can be replayed to catch up to the moment of failure.
B: It creates a continuous copy of live data either asynchronously or synchronously.
C: It uses a series of snapshots to provide disaster recovery for virtual machines.
D: It requires high-speed media to keep up with live data.",">> CORRECT: B | Replikation erzeugt eine kontinuierliche Kopie von Live-Daten in Echtzeit oder fast in Echtzeit. 
 Warum die anderen nicht: 
 A ist ein klassisches Backup/Restore-Verfahren. 
 C beschreibt punktuelle Snapshots. 
 D ist eine technische Anforderung, keine Strategie. 

 Merkhilfe: Replication = Echtzeit-Doppelgänger. Synchron heißt: dein Zwilling macht alles GLEICHZEITIG mit. Asynchron: er kopiert mit ein paar Sekunden Verzögerung nach. In beiden Fällen: kontinuierlich, nicht punktuell.","Resilience and Recovery","","","","","0","0","1661928","0","2500","0","0","1775943265308"
"1773618881053","BN!?5/]<W%","1773512697128","03_Security_Architecture","122. Sade works for a large organization that wants to ensure that their connectivity is properly secured. What type of security device should she select if throughput and advanced security capabilities are both important factors in selection?
A: A UTM device
B: An NGFW device
C: A WAF
D: A proxy server",">> CORRECT: B | NGFW (Next-Generation Firewall) bietet hohen Durchsatz bei gleichzeitig tiefgehenden Sicherheitsfunktionen (Deep Packet Inspection). 
 Warum die anderen nicht: 
 A (UTM (Unified Threat Management)) ist oft für KMUs und bei hohem Lastaufkommen langsamer. 
 C (WAF (Web Application Firewall)) schützt nur Webanwendungen (Layer 7). 
 D (Proxy) ist kein umfassendes Sicherheits-Gateway. 

 Merkhilfe: NGFW ist der Bodyguard mit Doktortitel: Er hat die Muskeln (hoher Durchsatz) UND das Hirn (Deep Packet Inspection, App Awareness). UTM ist eher der Allround-Sicherheitsdienst für kleine Firmen.","Enterprise Security","","","","","0","0","1661929","0","2500","0","0","1775943265308"
"1773618881054","l~YJ8ibmV{","1773512697128","03_Security_Architecture","126. Ed is building a continuity of operations plan (COOP) for his organization. What three scenarios does a COOP address?
A: Loss of personnel, loss of systems, loss of availability
B: Natural disasters, human-made disasters, mistakes or errors
C: Loss of access to a facility, damage to a facility, natural disasters
D: Loss of access to a facility, loss of personnel, and loss of services",">> CORRECT: D | COOP (Continuity of Operations Plan) konzentriert sich auf den Erhalt des Betriebs bei Verlust von Standorten, Personal oder Diensten. 
 Warum die anderen nicht: 
 A, B und C nennen zwar Gefahren, aber nicht das klassische COOP-Triplett. 

 Merkhilfe: COOP = FPS (Facility, Personnel, Services).","Resilience and Recovery","","","","","0","0","1661930","0","2500","0","0","1775943265308"
"1773618881055","r/xi6X$25a","1773512697128","03_Security_Architecture","127. Which of the following properly describes a SPAN port configured on a switch or router for monitoring?
A: Active and inline
B: Passive and inline
C: Active and a monitor
D: Passive and a monitor",">> CORRECT: C | Ein SPAN (Switched Port Analyzer)-Port spiegelt den Verkehr aktiv an einen Monitor-Port weiter. 
 Warum die anderen nicht: 
 A und B sitzen direkt im Datenstrom (inline). 
 D beschreibt eher einen passiven Netzwerk-TAP. 

 Merkhilfe: SPAN-Port = Spionagespiegel. Wie in einem Verhörraum: Der Switch kopiert allen Verkehr an einen Beobachtungs-Port. Aktiv (Switch erstellt die Kopie), aber nicht inline (sitzt nicht IM Datenstrom).","Security Monitoring","","","","","0","0","1661931","0","2500","0","0","1775943265308"
"1773618881056","NA9?`Qq+@(","1773512697128","03_Security_Architecture","128. Renee wants to choose a control that will protect her organization against SQL injection attacks. Which of the following is likely to be the most effective control for attacks that are announced without prior notice and that require a very quick response?
A: Web application penetration testing
B: A WAF
C: Static code review
D: SASE",">> CORRECT: D | SASE (Secure Access Service Edge) ermöglicht als Cloud-Architektur extrem schnelle und flexible Reaktionen auf neue Bedrohungen. 
 Warum die anderen nicht: 
 A und C sind zeitintensive Prüfungen vorab. 
 B (WAF (Web Application Firewall)) ist ein Teil von SASE, aber SASE ist das umfassendere Framework. 

 Merkhilfe: SASE = Speed + Security aus der Cloud.","Vulnerabilities Architecture Models","","","","","0","0","1661932","0","2500","0","0","1775943265308"
"1773618881057","E,egg$gIj,","1773512697128","03_Security_Architecture","129. Maria wants to deploy a web application firewall that will stop new attacks against her organization. What should she do to make sure that her web application firewall rules are as current as possible?
A: Manually add new rules based on email updates.
B: Deploy rules based on the OWASP Top 10.
C: Subscribe to a threat feed and deploy rules based on the feed.
D: Subscribe to the vendor's managed WAF rule service.",">> CORRECT: D | Managed WAF (Web Application Firewall) Services bieten Experten-Updates, die vollautomatisch und in Echtzeit aktuell gehalten werden. 
 Warum die anderen nicht: 
 A ist zu langsam. 
 B ist ein statischer Standard. 
 C erfordert manuellen Aufwand bei der Regel-Erstellung. 

 Merkhilfe: Managed WAF = Netflix für Firewall-Regeln. Du zahlst ein Abo, der Vendor (Experte) liefert immer die neuesten Regeln frei Haus. Du musst dich um nichts kümmern.","Security Techniques","","","","","0","0","1661933","0","2500","0","0","1775943265308"
"1773618881058","ARyaWEU*QY","1773512697128","03_Security_Architecture","134. Servers in redundant clusters are typically not placed in the same server rack in case of a water leak or other issue that impacts the rack. What consideration describes this type of design decision?
A: Connectivity
B: Geographic dispersion
C: Device placement
D: Attack surface",">> CORRECT: C | Device Placement regelt die physische Verteilung, um lokale Ausfälle (wie ein defektes Rack) abzufangen. 
 Warum die anderen nicht: 
 A betrifft die Verkabelung. 
 B meint weite Entfernungen (Städte). 
 D ist die logische Angriffsfläche. 

 Merkhilfe: Device Placement = 'Leg nicht alle Eier in ein Rack.' Server aus dem gleichen Cluster in verschiedene Racks verteilen, damit ein Wasserschaden im Rack 3 nicht den ganzen Cluster killt.","Resilience and Recovery","","","","","0","0","1661934","0","2500","0","0","1775943265308"
"1773618881059","dD*62<n;bH","1773512697128","03_Security_Architecture","138. Which of the following is not a common consideration for legacy devices?
A: Cost
B: Ease of recovery
C: Patch availability
D: Inability to patch",">> CORRECT: A | Kosten sind im Sicherheitskontext kein spezifisches technisches Risiko-Merkmal von Altsystemen. 
 Warum die anderen nicht: 
 B, C und D sind die typischen technischen Probleme veralteter Technik. 

 Merkhilfe: Bei Legacy-Geräten geht es um TECHNISCHE Risiken: Patches gibts nicht mehr (C), patchen geht nicht (D), Recovery ist schwer (B). Kosten (A) sind ein Business-Thema, kein Security-Consideration.","Asset Management Resilience and Recovery","","","","","0","0","1661935","0","2500","0","0","1775943265308"
